08/15/2015,148116,211824,POINT (-73.91582149124916 40.68040677241351),13,0,OnCurb,Alive,Good,Styphnolobium japonicum,Sophora,None,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,218 SUMPTER STREET,11233,Brooklyn,316,3,Brooklyn,41,55,25,BK79,Ocean Hill,3037100,New York,40.68040677,-73.91582149,1007597.94279,187178.170641
08/31/2015,192461,103381,POINT (-73.9886751426535 40.718692186720375),10,0,OnCurb,Alive,Good,Ulmus americana,American elm,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,106 DELANCEY STREET,10002,New York,103,1,Manhattan,1,65,26,MN27,Chinatown,1001800,New York,40.71869219,-73.98867514,987389.285376,201115.669669
08/30/2015,190225,106489,POINT (-73.97021013427006 40.78481475711155),4,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,1or2,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,1 WEST 85 STREET,10024,New York,107,1,Manhattan,6,69,29,MN12,Upper West Side,1016900,New York,40.78481476,-73.97021013,992499.649827,225207.459412
08/24/2015,170444,227456,POINT (-73.96618453997446 40.61209971480811),28,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,None,None,Damage,TreesCount Staff,"Stones,BranchLights",Yes,No,No,No,No,No,Yes,No,No,718 AVENUE O,11230,Brooklyn,312,3,Brooklyn,44,45,22,BK46,Ocean Parkway South,3044200,New York,40.61209971,-73.96618454,993638.741053,162282.631193
08/27/2015,180504,229812,POINT (-73.95828853081449 40.619376926651306),12,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,None,None,Damage,Volunteer,None,No,No,No,No,No,No,No,No,No,1279 EAST 17 STREET,11230,Brooklyn,314,3,Brooklyn,44,48,17,BK43,Midwood,3053800,New York,40.61937693,-73.95828853,995829.777025,164934.854892
09/01/2015,193565,207511,POINT (-73.9703523110294 40.58676220836192),25,0,OffsetFromCurb,Alive,Good,Platanus x acerifolia,London planetree,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,2526 WEST 1 STREET,11223,Brooklyn,313,3,Brooklyn,47,45,23,BK26,Gravesend,3037402,New York,40.58676221,-73.97035231,992484.698742,153051.110286
08/30/2015,188226,340738,POINT (-73.8948704423095 40.74822424597252),25,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,None,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,70-035 BROADWAY,11372,Jackson Heights,403,4,Queens,25,39,16,QN28,Jackson Heights,4029100,New York,40.74822425,-73.89487044,1013379.31771,211892.402052
08/30/2015,188228,340738,POINT (-73.89466018542666 40.748135662821475),24,0,OnCurb,Alive,Fair,Platanus x acerifolia,London planetree,None,None,Damage,Volunteer,None,No,No,No,No,No,No,No,No,No,70-035 BROADWAY,11372,Jackson Heights,403,4,Queens,25,39,16,QN28,Jackson Heights,4029100,New York,40.74813566,-73.89466019,1013437.61451,211860.198377
08/29/2015,183671,310257,POINT (-73.82122255664491 40.705519634529935),14,0,OnCurb,Alive,Good,Acer pseudoplatanus,sycamore maple,None,None,Damage,Volunteer,Stones,Yes,No,No,No,No,No,No,No,No,134-004 86 ROAD,11418,Richmond Hill,409,4,Queens,29,27,14,QN60,Kew Gardens,4021600,New York,40.70551963,-73.82122256,1033817.4189,196366.887828
08/31/2015,191836,223555,POINT (-73.99920428027625 40.6756595762752),16,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,None,None,Damage,Volunteer,BranchOther,No,No,No,No,No,No,No,No,Yes,530 COURT STREET,11231,Brooklyn,306,3,Brooklyn,39,52,25,BK33,Carroll Gardens-Columbia Street-Red Hook,3006500,New York,40.67565958,-73.99920428,984470.718379,185437.413296
08/24/2015,169978,231809,POINT (-73.95185141521743 40.64575424357394),3,0,OnCurb,Alive,Good,Ulmus americana,American elm,1or2,Helpful,Damage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,997 ROGERS AVENUE,11226,Brooklyn,317,3,Brooklyn,40,42,21,BK95,Erasmus,3082600,New York,40.64575424,-73.95185142,997611.541835,174545.73462
08/18/2015,156740,216944,POINT (-73.9604599810907 40.703805160578),18,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,None,None,Damage,Volunteer,"TrunkOther,BranchOther",No,No,No,No,No,Yes,No,No,Yes,117 KEAP STREET,11211,Brooklyn,301,3,Brooklyn,33,50,26,BK72,Williamsburg,3053500,New York,40.70380516,-73.96045998,995213.063036,195694.146719
